credit.policy,revol.util,fico,inq.last.6mths,purpose
False,96.6,642,2,debt_consolidation
False,4.2,722,2,home_improvement
False,64.5,622,10,debt_consolidation
False,101.8,657,1,debt_consolidation
False,0.0,667,1,educational
False,63.1,667,7,small_business
False,92.9,652,0,debt_consolidation
False,34.8,642,2,educational
False,86.7,667,19,debt_consolidation
False,53.8,702,4,small_business
False,90.0,707,0,small_business
False,101.4,642,6,credit_card
False,103.5,717,0,all_other
False,48.7,687,0,debt_consolidation
False,66.4,642,0,debt_consolidation
False,74.2,682,4,credit_card
False,43.5,672,7,all_other
False,88.5,652,0,home_improvement
False,97.9,652,4,debt_consolidation
False,46.8,672,7,all_other
False,91.6,657,1,debt_consolidation
False,21.8,702,1,small_business
False,0.0,682,3,all_other
False,53.2,642,2,debt_consolidation
False,50.7,677,7,debt_consolidation
False,9.2,672,7,educational
False,60.2,677,4,credit_card
False,53.1,642,8,debt_consolidation
False,85.0,707,11,debt_consolidation
False,44.0,657,1,credit_card
False,34.2,642,3,all_other
False,23.1,652,4,debt_consolidation
False,72.6,662,0,debt_consolidation
False,0.0,652,1,all_other
False,36.7,707,7,home_improvement
False,89.4,697,3,debt_consolidation
False,78.3,642,2,all_other
False,49.1,677,8,debt_consolidation
False,72.5,652,3,debt_consolidation
False,56.9,652,0,debt_consolidation
False,41.5,652,3,all_other
False,18.3,657,3,debt_consolidation
False,45.4,687,4,small_business
False,93.1,642,0,debt_consolidation
False,0.1,717,16,educational
False,75.1,642,3,all_other
False,119.0,612,15,debt_consolidation
False,69.1,647,4,all_other
False,63.2,652,10,small_business
False,97.1,647,1,credit_card
False,92.5,642,1,all_other
False,0.0,662,1,small_business
False,60.0,667,5,debt_consolidation
False,46.3,647,1,debt_consolidation
False,36.3,657,6,small_business
False,31.6,672,8,small_business
False,76.7,647,12,all_other
False,7.2,682,1,educational
False,11.0,707,4,all_other
False,16.9,642,7,debt_consolidation
False,80.6,647,0,all_other
False,80.4,652,1,all_other
False,20.2,642,4,credit_card
False,55.2,657,1,educational
False,89.2,657,2,small_business
False,99.2,662,6,debt_consolidation
False,19.0,662,3,all_other
False,77.1,647,3,debt_consolidation
False,7.3,632,4,all_other
False,29.9,672,8,debt_consolidation
False,6.0,697,1,debt_consolidation
False,101.5,647,5,credit_card
False,78.6,657,2,debt_consolidation
False,72.4,652,3,debt_consolidation
False,75.1,652,1,debt_consolidation
False,83.5,642,4,debt_consolidation
False,20.7,762,1,small_business
False,26.5,727,1,all_other
False,66.5,647,15,small_business
False,1.6,712,0,debt_consolidation
False,100.7,682,1,all_other
False,96.2,682,8,all_other
False,7.0,727,0,credit_card
False,51.7,707,11,small_business
False,53.3,687,1,all_other
False,44.0,687,4,debt_consolidation
False,27.9,642,13,all_other
False,86.3,657,2,all_other
False,74.7,647,20,major_purchase
False,61.8,642,6,all_other
False,60.7,652,4,debt_consolidation
False,0.0,667,18,major_purchase
False,89.6,652,2,debt_consolidation
False,0.0,657,2,debt_consolidation
False,55.8,687,5,debt_consolidation
False,57.6,652,8,debt_consolidation
False,0.0,742,9,small_business
False,1.3,687,5,small_business
False,95.0,687,4,debt_consolidation
False,86.1,647,3,debt_consolidation
False,5.4,717,1,major_purchase
False,83.0,662,5,home_improvement
False,35.0,647,1,debt_consolidation
False,84.5,697,7,debt_consolidation
False,53.0,692,5,small_business
False,0.0,662,4,debt_consolidation
False,97.0,642,0,all_other
False,15.4,682,27,small_business
False,0.0,757,0,all_other
False,2.6,677,25,all_other
False,32.7,732,4,debt_consolidation
False,68.2,742,0,debt_consolidation
False,97.9,652,0,small_business
False,28.9,647,15,home_improvement
False,45.6,657,2,debt_consolidation
False,76.8,642,28,debt_consolidation
False,99.6,652,2,debt_consolidation
False,87.2,652,2,debt_consolidation
False,0.0,657,2,major_purchase
False,40.3,692,5,debt_consolidation
False,53.3,692,4,debt_consolidation
False,28.4,652,3,debt_consolidation
False,71.9,662,3,debt_consolidation
False,20.8,732,0,small_business
False,33.6,667,1,debt_consolidation
False,83.7,672,11,debt_consolidation
False,0.0,662,31,all_other
False,27.6,722,4,all_other
False,30.9,712,6,all_other
False,72.3,647,3,debt_consolidation
False,93.2,657,1,debt_consolidation
False,42.8,687,1,debt_consolidation
False,78.0,692,1,credit_card
False,79.3,642,3,all_other
False,0.0,727,6,small_business
False,46.6,707,0,debt_consolidation
False,60.5,667,0,all_other
False,17.9,697,3,small_business
False,0.0,682,1,debt_consolidation
False,59.1,652,3,all_other
False,67.0,647,11,home_improvement
False,79.9,647,6,debt_consolidation
False,84.8,672,0,debt_consolidation
False,84.8,672,0,debt_consolidation
False,10.3,712,1,major_purchase
False,103.2,672,1,all_other
False,74.0,647,3,all_other
False,99.9,682,3,all_other
False,48.1,657,14,debt_consolidation
False,96.5,652,5,debt_consolidation
False,6.9,682,9,debt_consolidation
False,53.1,642,24,all_other
False,14.6,692,16,small_business
False,73.5,692,0,all_other
False,0.0,662,2,educational
False,32.8,717,7,credit_card
False,25.9,692,0,educational
False,37.7,657,15,debt_consolidation
False,14.6,692,16,credit_card
False,80.4,657,14,home_improvement
False,75.2,697,5,debt_consolidation
False,67.9,647,2,debt_consolidation
False,102.7,662,3,educational
False,55.6,652,2,small_business
False,0.0,637,2,all_other
False,96.8,697,3,debt_consolidation
False,97.3,632,0,all_other
False,72.4,687,4,credit_card
False,56.8,692,2,debt_consolidation
False,79.3,652,0,all_other
False,42.7,692,7,all_other
False,78.1,682,4,all_other
False,52.0,697,3,all_other
False,70.9,652,3,debt_consolidation
False,64.6,657,5,all_other
False,29.7,687,1,all_other
False,50.8,757,0,small_business
False,0.0,717,1,all_other
False,64.1,657,1,educational
False,43.8,712,4,small_business
False,100.6,652,0,debt_consolidation
False,84.3,662,6,debt_consolidation
False,75.2,657,3,debt_consolidation
False,4.6,682,11,debt_consolidation
False,0.0,677,0,credit_card
False,38.1,642,0,debt_consolidation
False,11.6,697,5,small_business
False,29.8,727,0,small_business
False,28.8,647,8,debt_consolidation
False,51.1,652,0,home_improvement
False,22.6,662,3,all_other
False,35.2,647,1,debt_consolidation
False,18.9,737,4,debt_consolidation
False,11.7,702,6,all_other
False,33.2,687,0,major_purchase
False,25.3,747,5,home_improvement
False,42.1,687,3,all_other
False,83.0,657,1,debt_consolidation
False,92.0,647,6,debt_consolidation
False,0.0,662,7,educational
False,84.1,672,4,all_other
False,14.0,682,18,all_other
False,34.4,672,4,credit_card
False,21.0,687,5,home_improvement
False,46.0,657,6,debt_consolidation
False,81.8,662,13,debt_consolidation
False,0.0,672,0,debt_consolidation
False,51.8,657,1,debt_consolidation
False,73.4,662,1,debt_consolidation
False,22.9,702,5,all_other
False,19.1,662,4,debt_consolidation
False,55.2,692,6,all_other
False,60.7,652,6,all_other
False,64.5,677,6,credit_card
False,62.8,662,6,debt_consolidation
False,1.6,732,2,major_purchase
False,46.9,677,9,debt_consolidation
False,0.0,702,6,major_purchase
False,103.1,672,6,debt_consolidation
False,93.0,652,0,credit_card
False,25.8,712,0,debt_consolidation
False,27.7,652,5,debt_consolidation
False,96.0,677,5,all_other
False,37.0,667,4,educational
False,34.7,667,5,credit_card
False,32.6,722,4,debt_consolidation
False,72.6,657,0,debt_consolidation
False,80.7,707,8,small_business
False,71.7,647,3,small_business
False,0.0,657,0,credit_card
False,37.5,657,8,debt_consolidation
False,25.8,672,4,all_other
False,26.5,682,0,all_other
False,19.3,717,8,small_business
False,2.6,702,4,debt_consolidation
False,76.6,642,4,debt_consolidation
False,50.1,737,1,debt_consolidation
False,51.7,687,1,debt_consolidation
False,11.8,672,0,all_other
False,68.4,672,14,small_business
False,89.8,652,0,credit_card
False,24.7,647,1,educational
False,73.7,642,4,debt_consolidation
False,90.7,667,4,debt_consolidation
False,80.9,697,0,debt_consolidation
False,88.5,652,1,major_purchase
False,70.1,647,0,debt_consolidation
False,98.0,657,13,debt_consolidation
False,61.3,682,5,all_other
False,89.8,647,0,home_improvement
False,34.1,697,2,major_purchase
False,85.3,692,6,debt_consolidation
False,34.4,737,12,all_other
False,92.2,657,2,debt_consolidation
False,82.3,672,5,debt_consolidation
False,52.8,707,0,debt_consolidation
False,79.8,642,0,debt_consolidation
False,57.4,702,4,credit_card
False,0.0,722,0,educational
False,65.4,642,2,major_purchase
False,5.9,752,0,all_other
False,88.7,682,4,credit_card
False,76.6,692,2,debt_consolidation
False,70.4,687,1,all_other
False,81.9,652,3,debt_consolidation
False,106.5,657,7,debt_consolidation
False,18.2,662,2,all_other
False,87.3,657,2,debt_consolidation
False,56.1,682,4,all_other
False,46.1,732,5,all_other
False,85.1,642,3,debt_consolidation
False,88.2,657,2,home_improvement
False,59.6,657,4,debt_consolidation
False,66.0,657,4,debt_consolidation
False,59.2,647,0,debt_consolidation
False,77.4,642,8,debt_consolidation
False,101.4,687,2,credit_card
False,60.6,642,2,all_other
False,79.5,677,5,credit_card
False,25.6,647,10,debt_consolidation
False,9.1,702,2,small_business
False,64.5,707,1,all_other
False,87.4,667,3,debt_consolidation
False,76.7,657,1,debt_consolidation
False,18.2,662,2,all_other
False,0.4,692,2,all_other
False,79.6,642,3,home_improvement
False,61.3,657,2,debt_consolidation
False,23.9,642,1,debt_consolidation
False,98.4,657,3,debt_consolidation
False,98.5,682,6,debt_consolidation
False,33.2,697,5,small_business
False,105.2,682,4,small_business
False,35.5,667,3,small_business
False,82.9,662,0,debt_consolidation
False,54.6,657,1,all_other
False,39.7,677,1,credit_card
False,62.6,647,4,debt_consolidation
False,50.1,677,2,debt_consolidation
False,98.7,657,1,debt_consolidation
False,81.1,657,0,debt_consolidation
False,63.4,657,0,debt_consolidation
False,45.4,647,3,debt_consolidation
False,80.9,692,0,debt_consolidation
False,84.8,707,6,all_other
False,6.1,692,4,all_other
False,63.0,657,2,major_purchase
False,84.4,647,2,debt_consolidation
False,56.9,687,4,debt_consolidation
False,14.9,687,6,all_other
False,55.2,642,0,debt_consolidation
False,100.0,657,2,small_business
False,0.0,702,8,all_other
False,78.5,687,5,debt_consolidation
False,56.8,657,5,credit_card
False,63.5,652,2,debt_consolidation
False,57.5,652,0,debt_consolidation
False,68.1,662,2,debt_consolidation
False,28.7,682,4,major_purchase
False,16.8,732,15,home_improvement
False,75.6,692,1,debt_consolidation
False,28.0,687,5,all_other
False,75.2,662,4,credit_card
False,61.7,652,11,debt_consolidation
False,92.3,652,4,small_business
False,45.9,692,0,debt_consolidation
False,18.1,647,4,small_business
False,46.5,737,8,small_business
False,77.4,657,2,debt_consolidation
False,59.9,717,2,credit_card
False,49.9,647,3,home_improvement
False,60.7,647,6,debt_consolidation
False,83.1,672,4,all_other
False,94.0,642,2,debt_consolidation
False,58.9,677,4,debt_consolidation
False,65.2,642,5,credit_card
False,0.0,657,2,credit_card
False,78.7,662,8,debt_consolidation
False,94.3,657,0,debt_consolidation
False,78.4,647,2,all_other
False,98.1,657,0,debt_consolidation
False,30.8,662,7,small_business
False,18.1,707,1,debt_consolidation
False,49.0,717,2,debt_consolidation
False,71.5,677,4,debt_consolidation
False,49.7,677,4,small_business
False,56.0,712,0,debt_consolidation
False,37.6,692,5,debt_consolidation
False,74.0,702,0,debt_consolidation
False,57.2,657,3,debt_consolidation
False,80.7,717,3,debt_consolidation
False,36.0,687,1,small_business
False,51.9,657,7,debt_consolidation
False,100.7,702,0,debt_consolidation
False,25.6,647,10,all_other
False,39.2,692,4,debt_consolidation
False,0.0,697,1,all_other
False,13.1,682,5,credit_card
False,59.7,657,1,debt_consolidation
False,64.0,677,5,debt_consolidation
False,97.7,712,0,debt_consolidation
False,23.3,702,3,all_other
False,89.9,647,3,all_other
False,76.1,717,1,credit_card
False,0.0,712,0,small_business
False,87.0,657,0,all_other
False,33.3,642,7,debt_consolidation
False,30.5,727,0,debt_consolidation
False,77.5,697,1,debt_consolidation
False,40.9,672,4,all_other
False,47.5,657,0,credit_card
False,88.7,682,1,debt_consolidation
False,30.9,657,3,small_business
False,0.0,662,5,all_other
False,64.7,687,0,debt_consolidation
False,0.0,642,0,all_other
False,38.3,667,3,debt_consolidation
False,37.4,657,0,all_other
False,7.5,662,1,all_other
False,28.6,702,0,major_purchase
False,81.1,652,0,debt_consolidation
False,74.0,722,1,small_business
False,45.1,652,6,debt_consolidation
False,5.2,712,5,credit_card
False,22.4,687,3,educational
False,25.3,657,8,small_business
False,60.3,642,6,debt_consolidation
False,94.6,642,4,debt_consolidation
False,84.6,652,1,major_purchase
False,39.7,677,5,all_other
False,84.0,677,3,major_purchase
False,48.7,652,3,debt_consolidation
False,65.5,657,3,small_business
False,83.8,652,1,major_purchase
False,94.2,677,0,all_other
False,43.4,682,9,debt_consolidation
False,25.4,677,5,debt_consolidation
False,81.4,677,0,credit_card
False,65.0,662,0,all_other
False,93.6,722,12,home_improvement
False,62.4,737,1,credit_card
False,103.9,667,12,debt_consolidation
False,85.3,672,0,all_other
False,84.3,687,7,credit_card
False,59.6,647,0,debt_consolidation
False,63.7,672,8,debt_consolidation
False,8.8,712,0,debt_consolidation
False,90.2,677,3,debt_consolidation
False,17.9,727,1,major_purchase
False,24.8,682,3,home_improvement
False,52.7,732,2,small_business
False,11.1,667,6,debt_consolidation
False,64.3,662,1,debt_consolidation
False,15.8,652,12,credit_card
False,55.2,642,3,all_other
False,49.4,737,0,small_business
False,76.1,642,1,debt_consolidation
False,90.5,642,2,debt_consolidation
False,71.0,657,3,debt_consolidation
False,67.7,667,5,debt_consolidation
False,96.9,662,8,debt_consolidation
False,89.1,657,4,home_improvement
False,0.0,697,0,all_other
False,59.7,667,6,all_other
False,62.8,647,0,all_other
False,72.0,682,5,debt_consolidation
False,48.3,662,13,home_improvement
False,28.4,667,8,debt_consolidation
False,90.6,717,0,debt_consolidation
False,66.6,637,1,educational
False,60.4,692,4,all_other
False,58.9,652,2,debt_consolidation
False,12.1,662,4,home_improvement
False,41.0,647,2,debt_consolidation
False,82.1,657,11,all_other
False,46.0,652,0,debt_consolidation
False,96.0,702,0,all_other
False,77.8,647,3,debt_consolidation
False,69.7,652,1,all_other
False,0.3,717,11,all_other
False,77.5,642,0,debt_consolidation
False,52.9,682,1,all_other
False,52.4,652,1,debt_consolidation
False,58.0,667,4,credit_card
False,0.0,717,4,educational
False,79.4,647,6,credit_card
False,56.4,667,5,all_other
False,7.7,732,1,all_other
False,52.1,657,1,credit_card
False,2.7,722,5,major_purchase
False,27.3,707,1,debt_consolidation
False,60.5,677,7,debt_consolidation
False,23.1,737,1,all_other
False,50.9,667,6,debt_consolidation
False,46.5,657,5,credit_card
False,47.8,727,17,all_other
False,65.2,667,1,credit_card
False,14.8,737,6,debt_consolidation
False,75.4,662,12,all_other
False,102.8,717,0,all_other
False,95.8,657,4,debt_consolidation
False,76.0,657,15,debt_consolidation
False,66.5,672,5,debt_consolidation
False,29.4,687,5,educational
False,65.4,662,24,credit_card
False,99.6,657,3,all_other
False,78.6,692,5,debt_consolidation
False,17.0,652,4,all_other
False,78.7,647,0,debt_consolidation
False,50.8,662,4,debt_consolidation
False,0.7,727,4,educational
False,57.1,687,0,debt_consolidation
False,54.9,737,2,all_other
False,34.8,737,4,debt_consolidation
False,89.9,662,1,debt_consolidation
False,38.4,642,4,home_improvement
False,72.9,647,7,home_improvement
False,68.3,647,8,credit_card
False,84.1,642,2,debt_consolidation
False,79.3,647,1,debt_consolidation
False,96.7,642,2,credit_card
False,19.8,652,3,debt_consolidation
False,29.7,697,5,debt_consolidation
False,79.1,642,1,credit_card
False,5.2,727,8,home_improvement
False,11.8,722,4,home_improvement
False,29.6,652,5,all_other
False,48.6,652,14,home_improvement
False,78.9,652,2,debt_consolidation
False,38.9,662,9,home_improvement
False,28.5,657,0,debt_consolidation
False,28.7,647,6,debt_consolidation
False,40.8,687,4,major_purchase
False,73.9,652,12,credit_card
False,63.9,642,1,debt_consolidation
False,40.5,662,7,debt_consolidation
False,71.0,652,2,debt_consolidation
False,58.2,687,0,debt_consolidation
False,59.1,657,32,credit_card
False,96.9,647,0,credit_card
False,38.6,652,3,debt_consolidation
False,94.4,657,3,debt_consolidation
False,49.9,727,0,debt_consolidation
False,28.6,647,5,credit_card
False,7.8,707,1,all_other
False,54.5,707,1,all_other
False,68.9,662,0,all_other
False,53.5,687,3,all_other
False,57.1,662,3,debt_consolidation
False,26.0,697,0,all_other
False,68.2,687,0,all_other
False,82.0,652,1,debt_consolidation
False,54.4,642,2,credit_card
False,94.0,652,7,credit_card
False,27.7,682,8,debt_consolidation
False,86.4,652,1,debt_consolidation
False,82.8,652,0,credit_card
False,71.3,642,3,credit_card
False,72.0,652,0,educational
False,57.0,697,6,all_other
False,86.3,652,1,debt_consolidation
False,0.0,647,0,debt_consolidation
False,101.4,682,1,debt_consolidation
False,24.9,667,5,debt_consolidation
False,53.1,647,1,debt_consolidation
False,63.3,657,6,educational
False,71.2,657,1,all_other
False,0.0,747,0,educational
False,63.2,712,4,debt_consolidation
False,36.8,752,2,all_other
False,100.5,662,0,credit_card
False,58.5,692,9,credit_card
False,80.1,647,1,debt_consolidation
False,43.5,702,1,debt_consolidation
False,65.3,687,6,debt_consolidation
False,96.9,657,0,debt_consolidation
False,72.0,642,4,all_other
False,0.4,687,6,all_other
False,77.9,647,1,credit_card
False,63.5,692,1,all_other
False,97.2,647,2,debt_consolidation
False,99.2,642,3,debt_consolidation
False,52.2,667,15,debt_consolidation
False,82.4,652,1,debt_consolidation
False,62.9,677,2,debt_consolidation
False,0.0,682,4,all_other
False,94.9,647,3,debt_consolidation
False,76.9,672,10,debt_consolidation
False,80.8,647,0,debt_consolidation
False,91.1,642,2,all_other
False,42.3,692,5,all_other
